tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.27851535,-0.014855072,-0.11273202,-0.9994855,-0.99814455,-0.99772814,0.063111642,-0.026150791,0.43945537,-0.86648917,0.17944389,-0.027953418,5
0.27625659,-0.016113235,-0.10424734,-0.99921991,-0.99799423,-0.99874258,-0.10991706,-0.17175483,0.27119376,-0.86819043,0.17859679,-0.027016285,5
0.27749279,-0.021679465,-0.10928508,-0.99653377,-0.99856037,-0.99485898,0.03918355,-0.096974558,0.03036546,-0.86772356,0.17852284,-0.027870749,5
0.16240781,0.036141238,0.011943633,-0.99941769,-0.97469004,-0.84458426,-0.32935673,-0.52753749,0.20753734,-0.68585476,-0.022471941,-0.171419,4
-0.10513023,0.16459935,0.11829473,-0.99358208,-0.9770437,-0.91239039,-0.10064206,-0.97242168,-0.47890505,-0.60444658,-0.056690406,-0.21586977,4
-0.41265906,0.25335327,0.22287806,-0.98416076,-0.85864065,-0.87687008,-0.46621912,-0.59685144,-0.50392868,-0.43350667,-0.1434206,-0.29223994,4
-0.029617097,0.092893441,-0.006014926,-0.99898925,-0.99054112,-0.93860451,-0.51433576,-0.70724672,-0.32003079,-0.17316828,-0.26809969,-0.39253084,4
0.32556321,-0.024676187,-0.14639199,-0.99709691,-0.94874262,-0.93841963,-0.058745445,-0.2696658,0.039122575,-0.068100341,-0.31906197,-0.42165049,4
0.27313913,-0.013301486,-0.11186282,-0.99672244,-0.99159061,-0.98854333,0.080416982,-0.47029733,-0.1514208,-0.0814564,-0.31842508,-0.41233831,4
0.27392165,-0.015108052,-0.10938293,-0.99869386,-0.99578512,-0.98178569,-0.26273452,-0.18259412,-0.060191388,-0.082116572,-0.31960362,-0.41061224,4
0.28454319,-0.017181721,-0.11162315,-0.99833618,-0.99931985,-0.99799977,-0.062558744,-0.64442182,-0.012756027,-0.080598365,-0.32059637,-0.41072057,4
0.27874754,-0.017164416,-0.10768416,-0.99773722,-0.99325127,-0.99695744,0.24423441,-0.34920554,0.23188144,-0.08300467,-0.32015353,-0.40936662,4
0.27522634,-0.015737685,-0.10715109,-0.99996406,-0.99538707,-0.9967276,0.095408262,-0.44378694,0.2615423,-0.083756735,-0.32016217,-0.40878863,4
0.27992761,-0.014829109,-0.1120206,-0.99842473,-0.99692506,-0.99983485,0.25190992,-0.48027808,0.18963961,-0.082966434,-0.32091664,-0.40859647,4
0.27043102,-0.017142291,-0.10250063,-0.99886675,-0.98961796,-0.99558905,0.18262746,-0.2948949,0.40453554,-0.082511193,-0.32167033,-0.4081506,4
0.27828883,-0.017763547,-0.10775717,-0.99984611,-0.99849708,-0.9997214,-0.060085533,-0.41434772,0.027089944,-0.08091696,-0.32162678,-0.40940179,4
0.28033678,-0.017458931,-0.11203407,-0.99960718,-0.99992631,-0.99748992,-0.087927508,-0.38460311,0.1019685,-0.081138278,-0.32145363,-0.40941604,4
0.27915504,-0.017104856,-0.11175436,-0.99983278,-0.99604385,-0.99420608,0.022616268,-0.43588897,0.33875191,-0.082211283,-0.32150757,-0.40854833,4
0.27961728,-0.016751729,-0.11037836,-0.99900353,-0.99616029,-0.9948636,0.24871064,-0.16798884,0.410854,-0.083360685,-0.32163245,-0.40754692,4
0.27513032,-0.016150684,-0.10244658,-0.99936747,-0.98976236,-0.99759106,0.1962656,-0.22535323,0.008225231,-0.08305568,-0.32181761,-0.40758359,4
0.28022173,-0.017533431,-0.10792753,-0.99909402,-0.99585585,-0.99346994,0.15536603,-0.36614176,0.29132804,-0.081670764,-0.32170872,-0.40874619,4
0.2833279,-0.018317015,-0.11651037,-0.99890282,-0.99807342,-0.99982709,0.007024993,-0.6282181,0.059400006,-0.083231843,-0.32143509,-0.40785176,4
0.28904917,-0.016568813,-0.11821207,-0.99789082,-0.98133351,-0.99496109,-0.077286841,-0.36878743,0.39234599,-0.086276273,-0.32166307,-0.40530064,4
0.2786005,-0.016269593,-0.10733293,-0.99737465,-0.98543973,-0.99667217,0.21157634,-0.10116358,0.13559002,-0.088987763,-0.3220253,-0.40285096,4
0.26190329,-0.023613862,-0.07408608,-0.89755747,-0.95087882,-0.77104696,0.033342279,-0.074360069,-0.086212499,-0.88216326,0.10808302,-0.06796148,4
0.282304,-0.001864338,-0.076734695,-0.9298508,-0.98208411,-0.75801325,-0.060272169,-0.26101729,0.046328858,-0.86886006,0.10883088,-0.077489465,4
0.26969574,-0.010298277,-0.090982407,-0.98698922,-0.99280431,-0.87448005,-0.091522619,-0.33515356,0.11427164,-0.85760757,0.10276269,-0.086241261,4
0.27040179,-0.015466775,-0.077286051,-0.99782494,-0.99428419,-0.98819555,0.010825448,-0.36822337,-0.16259037,-0.85020647,0.099968945,-0.091704613,4
0.26756776,-0.015712211,-0.065980465,-0.99786357,-0.99365234,-0.99629834,-0.14188855,-0.53049124,-0.36880567,-0.83708428,0.099222353,-0.10114872,4
0.27465979,-0.023181984,-0.096876918,-0.9999193,-0.99794227,-0.99002487,-0.1639683,-0.30248533,-0.075830961,-0.82158166,0.099029166,-0.11228084,4
0.27601027,-0.020711624,-0.10372526,-0.99958647,-0.99820311,-0.98859857,-0.13574382,-0.4082976,-0.13659778,-0.81675216,0.10119253,-0.11567869,4
0.27394843,-0.018375392,-0.10578281,-0.99982526,-0.99910583,-0.99578614,-0.15969762,-0.62169253,-0.077896613,-0.81482041,0.10262619,-0.11699977,4
0.27783963,-0.01791803,-0.11182784,-0.99917678,-0.99460223,-0.99449658,0.33317535,-0.32416521,0.15051822,-0.81401627,0.10311765,-0.11755104,4
0.27773115,-0.016288294,-0.10528042,-0.99829376,-0.99634828,-0.99974656,0.51987427,-0.34102638,0.15615151,-0.81539406,0.10337034,-0.11654658,4
0.2771858,-0.017542121,-0.10567674,-0.99676954,-0.99838515,-0.99558586,0.41869768,-0.48531687,0.023683298,-0.81472334,0.1031555,-0.11704086,4
0.27889634,-0.018895924,-0.10816291,-0.99995054,-0.99442069,-0.99704694,0.25968749,-0.37269033,-0.051428092,-0.81333463,0.10338361,-0.11802574,4
0.27771036,-0.01792587,-0.11076352,-0.99753403,-0.99767824,-0.99686167,0.33772734,-0.14053646,0.039323294,-0.81277502,0.10401602,-0.11838982,4
0.27972842,-0.016532189,-0.11977508,-0.99605057,-0.99443466,-0.98773196,0.064680935,-0.85537351,-0.25508595,-0.81448093,0.1043875,-0.11713954,4
0.2888771,-0.022709174,-0.14530412,-0.99911232,-0.98677387,-0.99832791,-0.17795844,-0.69945927,-0.40751896,-0.82060579,0.10477068,-0.11270904,4
0.28710859,-0.020475599,-0.14851219,-0.99746056,-0.99572674,-0.99506784,0.23373712,-0.41298092,0.050191628,-0.83515841,0.10681513,-0.10206302,4
0.28044809,-0.010377825,-0.11880076,-0.99963956,-0.99888877,-0.99492664,0.2485006,-0.40878271,-0.037031873,-0.84951015,0.10735413,-0.091660353,4
0.27774687,-0.011657392,-0.10156147,-0.99986331,-0.9967424,-0.99495265,0.3593383,-0.066592038,0.27254834,-0.85326324,0.10464448,-0.089222053,4
0.27547139,-0.012226367,-0.10069561,-0.99981507,-0.99521014,-0.99986073,0.21080537,0.32954759,0.19088794,-0.85098738,0.10248363,-0.091018868,4
0.27561366,-0.009804984,-0.10372865,-0.99912476,-0.99565932,-0.99760746,0.37768241,-0.23527787,0.073792339,-0.84827153,0.10034693,-0.093079414,4
0.27715348,-0.016434366,-0.11055909,-0.99972562,-0.99512233,-0.99787697,0.28604613,-0.51410463,-0.14770279,-0.84711972,0.097629917,-0.093978556,4
0.27673141,-0.018281202,-0.10624184,-0.99903734,-0.99815337,-0.99880746,0.2403593,-0.49024638,-0.070155735,-0.84757234,0.097162119,-0.093658847,4
0.27652813,-0.016754154,-0.10626275,-0.99999329,-0.99624281,-0.99923044,0.30303981,-0.34207547,0.10476882,-0.84660768,0.097420093,-0.094348548,4
0.001188826,-0.055203885,-0.061812014,-0.99338055,-0.99005523,-0.80302814,-0.19813435,-0.13680154,0.069145391,0.64336382,-0.52964801,-0.47446789,6
0.32420235,-0.0175009,-0.10709274,-0.99693555,-0.9984546,-0.70853462,-0.055828277,-0.15446112,-0.022027034,0.71665897,-0.50234575,-0.49375248,6
0.25317979,-0.018023849,-0.10256948,-0.97984509,-0.97575986,-0.83871026,0.23352828,0.1746875,-0.035286303,0.70460387,-0.50340989,-0.49466388,6
0.26492058,-0.019085455,-0.10859705,-0.99607539,-0.99527479,-0.96314155,0.070312919,-0.001303241,0.052308278,0.7096849,-0.50161554,-0.4957091,6
0.28684108,-0.015878034,-0.10973173,-0.99604482,-0.99197826,-0.99729653,-0.15669459,-0.090572943,0.11948967,0.71275939,-0.50079804,-0.49604447,6
0.27861114,-0.01673945,-0.10796804,-0.99866989,-0.99478463,-0.99576957,-0.30082235,-0.25261726,0.39137816,0.71056366,-0.5015174,-0.49566483,6
0.2750905,-0.014936766,-0.11059088,-0.99968132,-0.9942672,-0.99523527,-0.27467971,-0.42666561,-0.030707794,0.71006013,-0.50190842,-0.49534091,6
0.27784582,-0.01556039,-0.10952575,-0.99860989,-0.99734834,-0.99871183,0.27047353,0.23709544,0.35310334,0.71015564,-0.50295306,-0.4942346,6
0.26982789,-0.019863356,-0.10448104,-0.99996603,-0.99803801,-0.99624066,0.10422313,0.37803935,0.28239792,0.71046431,-0.50337896,-0.49373839,6
0.25794965,-0.021725673,-0.10349551,-0.99454531,-0.99365244,-0.9997726,0.25556596,0.21197518,0.30102808,0.71299439,-0.50166026,-0.49510429,6
0.28623508,-0.018232919,-0.10670318,-0.9957408,-0.99775296,-0.99772507,0.13595178,-0.21323822,0.35529349,0.71700346,-0.49916221,-0.49701586,6
0.31564589,-0.012715696,-0.11068604,-0.99729876,-0.99193561,-0.99892922,0.021432947,-0.09328917,0.48964144,0.71425909,-0.49895805,-0.49770778,6
0.2804472,-0.01659485,-0.11075216,-0.99809082,-0.99799679,-0.99966948,0.3697797,0.28641138,0.24413794,0.70608189,-0.50136767,-0.49655784,6
0.26846936,-0.017793154,-0.10810015,-0.99867621,-0.99178349,-0.99839904,0.28866179,0.26714219,0.500233,0.70511782,-0.50221269,-0.49583099,6
0.2778969,-0.016941377,-0.10535067,-0.99849464,-0.99910386,-0.9992725,0.21412308,0.34753041,0.26842331,0.70686052,-0.50173847,-0.49604496,6
0.28062643,-0.018146405,-0.1080946,-0.99949276,-0.99130957,-0.99759676,0.051222808,0.018753878,0.22111183,0.70702157,-0.50115111,-0.49663167,6
0.28302666,-0.016239349,-0.10963128,-0.99948658,-0.99815197,-0.99877922,-0.19992087,-0.23020866,0.37299344,0.70615893,-0.50100018,-0.49692883,6
0.042405499,-0.036058346,-0.066379551,-0.97109925,-0.98636655,-0.93505948,0.003948602,-0.45100331,0.067951167,0.69906211,-0.59904875,-0.39542151,6
0.35501353,-0.033112707,-0.093091184,-0.97402172,-0.99416345,-0.79085245,0.040658408,-0.31796347,0.013082599,0.76656692,-0.57723748,-0.40401823,6
0.25739351,-0.013051668,-0.10692892,-0.9776678,-0.97882136,-0.85216085,0.012367948,-0.16117643,0.042197445,0.74725384,-0.57366803,-0.41260099,6
0.27280348,-0.016539385,-0.1077319,-0.99364624,-0.98795789,-0.93811843,0.11983887,0.23594406,0.042964736,0.75009345,-0.57352004,-0.41209073,6
0.28579402,-0.018102459,-0.10740119,-0.99973545,-0.99208727,-0.99714477,0.24301862,-0.10723283,0.00078347,0.75140585,-0.57333505,-0.41197449,6
0.27210058,-0.017767756,-0.10921848,-0.99855745,-0.99319183,-0.99509311,0.20659884,0.45486966,0.28030425,0.75004571,-0.57338646,-0.41224365,6
0.26941352,-0.017929378,-0.10775418,-0.99928947,-0.99536621,-0.99332154,0.15934132,0.62687495,0.34302522,0.75113412,-0.57327086,-0.41210743,6
0.26753816,-0.018804071,-0.10255057,-0.99730741,-0.99620797,-0.99174236,0.60009307,0.29942094,0.33799274,0.75315231,-0.57232884,-0.41262215,6
0.26870108,-0.020121625,-0.10306573,-0.99930994,-0.99082087,-0.99872004,0.43923836,0.43421418,0.48325391,0.75557873,-0.5702752,-0.41421132,6
0.29761566,-0.01925667,-0.10566872,-0.99867379,-0.99236631,-0.99936343,0.27256024,-0.32549155,0.20922612,0.75721953,-0.56854292,-0.41564655,6
0.28982886,-0.015977239,-0.10875145,-0.9998744,-0.99427679,-0.99519714,0.25458962,-0.43280039,0.16598559,0.75311463,-0.56836981,-0.41682883,6
0.27491351,-0.016951764,-0.10913352,-0.99890633,-0.99627427,-0.9930355,0.36451317,-0.33159631,0.20362316,0.74978777,-0.56888696,-0.41707186,6
0.27263076,-0.01843186,-0.10681237,-0.99150551,-0.99301862,-0.997981,-0.090956452,-0.52449463,-0.047961399,0.75079259,-0.56894564,-0.41677251,6
0.27922671,-0.016572731,-0.10896432,-0.99905976,-0.97535714,-0.9930049,-0.15685581,-0.33005274,-0.015715998,0.75158537,-0.56853239,-0.41702212,6
0.28314511,-0.015784746,-0.11055505,-0.9911234,-0.98502873,-0.99822121,0.46949334,-0.084332033,0.11097029,0.75101325,-0.56878904,-0.41688611,6
0.25774313,-0.016918232,-0.10670527,-0.99756824,-0.99551994,-0.99978183,0.32608028,-0.55863108,0.13494021,0.75082711,-0.56957978,-0.41609252,6
0.26383385,-0.019790692,-0.10330371,-0.999232,-0.99452427,-0.99472353,0.27874593,-0.67386328,0.1152366,0.75512061,-0.56866111,-0.41603511,6
0.2854752,0.029078952,-0.10389575,-0.88756473,-0.86534482,-0.87857524,-0.14757142,-0.030102386,-0.0346141,-0.83057632,0.18818392,-0.060290155,1
0.27537606,0.013442795,-0.066835501,-0.95283108,-0.69656742,-0.85728371,-0.08379039,0.1165108,-0.046343121,-0.84622909,0.17298655,-0.061160588,1
0.29930636,-0.014089703,-0.070440136,-0.90306323,-0.59790704,-0.80163938,-0.015167272,0.30323878,-0.022480809,-0.84997912,0.15898876,-0.070252692,1
0.27315947,-0.018217586,-0.12943999,-0.91596975,-0.79445082,-0.73060781,0.14290538,0.18912055,0.18686141,-0.84499758,0.15374368,-0.07827967,1
0.26933445,-0.018940899,-0.14285594,-0.85137646,-0.85418542,-0.72377783,-0.001420406,0.13296241,-0.038232694,-0.84690075,0.15614043,-0.075040932,1
0.22559084,-0.016517175,-0.12570427,-0.94059123,-0.93746649,-0.81710437,-0.17686755,0.063774604,-0.056820056,-0.85202507,0.15870407,-0.068650006,1
0.21540756,-0.02063626,-0.084024068,-0.74450907,-0.87553854,-0.96616302,0.088827579,0.070383062,-0.10192043,-0.85675949,0.15975829,-0.06349974,1
0.31975061,-0.042724097,-0.075128705,-0.89900959,-0.85211294,-0.91501335,-0.10506114,0.020513548,-0.05196678,-0.85498557,0.16278336,-0.06251776,1
0.33858148,-0.044624918,-0.12453206,-0.93859498,-0.77274029,-0.82991718,-0.14620911,0.034658644,0.036553839,-0.85111201,0.16812352,-0.061229378,1
0.21653358,-0.020932733,-0.13418444,-0.85613584,-0.91234194,-0.60801544,-0.19064216,0.048366063,-0.15235505,-0.8513144,0.16928027,-0.059873606,1
0.20597918,-0.003481746,-0.11888999,-0.89318641,-0.8981345,-0.80286442,-0.21535905,0.083527631,0.16794237,-0.85348768,0.16648018,-0.060507793,1
0.28797961,0.018490927,-0.083615851,-0.77189732,-0.72034546,-0.61902959,-0.12334107,0.1558907,0.19024729,-0.85372191,0.16718559,-0.059587005,1
0.40524203,-0.015203425,-0.12268856,-0.93437965,-0.91370305,-0.946262,-0.19175569,0.12941504,-0.29480403,-0.85534017,0.16443322,-0.060666289,1
0.29904258,-0.029227362,-0.14883761,-0.85451096,-0.94818364,-0.56879369,-0.14172395,0.21347295,0.10915547,-0.86064967,0.16313551,-0.056759201,1
0.16867959,-0.005577888,-0.10053869,-0.80284606,-0.85480434,-0.9357083,-0.033042817,0.004573292,-0.22941832,-0.86045832,0.16672735,-0.053292686,1
0.25692147,-0.026814221,-0.12180374,-0.91234602,-0.95170797,-0.87786865,-0.25333728,0.099212922,-0.040626388,-0.83821957,0.18256315,-0.058779953,1
0.35498332,-0.02640789,-0.11550081,-0.99217381,-0.92298399,-0.92230593,-0.16874411,0.072925904,-0.096676571,-0.84028373,0.18542672,-0.05276711,1
0.31757045,-0.047242956,-0.14655123,-0.9039114,-0.76113401,-0.65169155,-0.20774434,0.16540448,0.054901186,-0.84967065,0.18179531,-0.046628496,1
0.21597598,0.010723857,-0.1167091,-0.92772124,-0.96796013,-0.86487252,-0.25803654,0.12618246,-0.035178893,-0.85636129,0.17998672,-0.040999899,1
0.26769221,0.01332047,-0.086187483,-0.86928143,-0.88943399,-0.84194928,0.10921638,0.088911253,0.040610235,-0.86249457,0.1727059,-0.043950924,1
0.38810399,-0.041502947,-0.13777333,-0.87672063,-0.64073508,-0.94693168,-0.17367218,0.30492707,-0.19652368,-0.8587321,0.17440652,-0.046051184,1
0.23648675,-0.021241181,-0.15456711,-0.98003074,-0.86378382,-0.63638679,-0.16803916,0.16254025,0.057945324,-0.85384338,0.18342534,-0.038821242,1
0.21308878,0.003285218,-0.043154481,-0.95669445,-0.63534744,-0.81384079,-0.11556886,0.23481921,-0.079253947,-0.85755919,0.18374456,-0.033080826,1
0.34501515,-0.03274426,-0.041711451,-0.84058409,-0.96446354,-0.84046427,-0.12355979,0.12624301,0.073883399,-0.85538861,0.17984572,-0.042438008,1
0.19495805,-0.024541341,-0.13715168,-0.83281355,-0.9314764,-0.91943328,-0.060878355,0.13491432,-0.12845899,-0.84699886,0.17601409,-0.057038701,1
0.21352791,0.029321291,-0.10918166,-0.96159614,-0.88690746,-0.89272497,-0.17641048,0.056467254,-0.071505231,-0.85075216,0.17023169,-0.059462078,1
0.41469289,-0.020183722,-0.1088864,-0.94515118,-0.86212108,-0.92560003,-0.17096113,0.047368938,-0.017953787,-0.8601463,0.16414815,-0.056260943,1
0.32946109,-0.033034115,-0.14335522,-0.85433068,-0.95635019,-0.6626128,-0.072553186,-0.074828314,-0.035020237,-0.85964604,0.16740516,-0.053398625,1
0.30217697,0.023015567,-0.05212647,-0.82506844,-0.8193711,-0.93825787,0.018065139,-0.078897706,-0.23094409,-0.85053693,0.13563202,-0.083492936,3
0.24989914,-0.035193513,-0.11231854,-0.88263013,-0.72738325,-0.95558987,-0.15484251,0.28958023,-0.26224628,-0.83815134,0.11752299,-0.098308425,3
0.3987336,-0.060722263,-0.17204113,-0.68105467,-0.71750125,-0.43197238,-0.2356316,0.015457688,0.058110538,-0.83580975,0.12003012,-0.099490893,3
0.41540111,-0.009266561,-0.10018017,-0.8483376,-0.68459836,-0.87063914,-0.34107808,0.051950356,-0.14960741,-0.8490284,0.13153822,-0.086273674,3
0.26472423,0.018785412,-0.094095455,-0.90715189,-0.53931056,-0.48116118,-0.25987737,0.23212195,0.46047706,-0.85127187,0.13444127,-0.083423675,3
0.2564575,-0.029575517,-0.13386563,-0.92162948,-0.96477213,-0.83504573,-0.24432882,0.086484013,0.036041156,-0.85343925,0.12822108,-0.084116993,3
0.16982864,-0.009245862,-0.11494525,-0.97670342,-0.94863899,-0.78975966,-0.20881557,0.040135734,0.10383825,-0.85764416,0.13412888,-0.078636244,3
0.24910698,-0.023016994,-0.099891479,-0.86976007,-0.95312181,-0.80459713,0.01848865,0.032632439,0.10885683,-0.85254979,0.13795143,-0.08090229,3
0.27761078,0.012051747,-0.088691304,-0.8396364,-0.72970109,-0.8944662,-0.033988963,0.21331477,-0.058494491,-0.8530662,0.14652853,-0.076027141,3
0.11344723,-0.032818187,-0.10149787,-0.91446861,-0.89907564,-0.63722254,-0.22542347,0.024392161,0.24954534,-0.85516508,0.13299148,-0.081021866,3
0.2344213,-0.013441331,-0.10443452,-0.96695029,-0.54015365,-0.91796874,-0.27810538,0.11001233,-0.011469686,-0.84905842,0.1335317,-0.085489034,3
0.26987496,-0.032744771,-0.11112637,-0.73928048,-0.93235095,-0.73146331,-0.14829461,0.17039626,0.21630292,-0.85060308,0.13116922,-0.085213539,3
0.32726312,-0.037868189,-0.10347724,-0.86485195,-0.51837012,-0.76088046,-0.092005962,0.38807854,0.090159041,-0.84865458,0.13615829,-0.08472447,3
0.26383089,-0.007925016,-0.10159764,-0.75487953,-0.9058814,-0.91214221,-0.096726377,-0.092731891,-0.066214949,-0.83794043,0.13972782,-0.091484014,3
0.33646583,-9.94E-05,-0.10780227,-0.96999041,-0.39450602,-0.79574895,-0.21163496,0.29341369,0.072131195,-0.83676646,0.1413646,-0.09167206,3
0.4036706,0.00587766,-0.12313987,-0.94698852,-0.79602677,-0.81798189,-0.04151858,0.099063159,0.003156944,-0.84158585,0.14019475,-0.088443022,3
0.34836527,0.061672977,-0.053333599,-0.90846954,-0.99959557,-0.83617208,0.045928792,0.047943067,-0.064492644,-0.84783904,0.15123771,-0.077498997,3
0.22173861,-0.0205385,-0.089114259,-0.90640485,-0.85598589,-0.86835457,0.081600671,0.070005455,0.036112005,-0.85097628,0.1224824,-0.087716285,3
0.24443196,-0.039877844,-0.13413738,-0.97036864,-0.79137265,-0.93125637,-0.21282758,0.008626012,0.12175982,-0.84408341,0.12412803,-0.092373035,3
0.29285649,-0.017213002,-0.13007378,-0.84168279,-0.86249815,-0.96261237,-0.2929992,-0.10005989,-0.195933,-0.84566751,0.13166282,-0.088779405,3
0.2473319,-0.012025278,-0.10696116,-0.78560335,-0.98132977,-0.98187173,-0.14181719,-0.2309156,-0.052962662,-0.8529947,0.13268917,-0.082807707,3
0.26562266,-0.029356702,-0.11789607,-0.97955889,-0.85087738,-0.90257282,-0.22760124,-0.12804693,-0.030869887,-0.85406414,0.13362472,-0.081610187,3
0.24180418,-0.03411273,-0.095073979,-0.79825997,-0.78937529,-0.97795341,0.33501707,-0.027554911,0.01280969,-0.85354166,0.1385205,-0.079859433,3
0.1698748,-0.007636246,-0.054747436,-0.92226795,-0.87131205,-0.86955253,-0.044977841,-0.035189444,-0.009519528,-0.84412915,0.14091906,-0.086120542,3
0.2460738,-0.010777118,-0.11569829,-0.91973702,-0.91282693,-0.68889801,-0.1901697,-0.094411587,0.11310782,-0.8314342,0.13304382,-0.099053426,3
0.33008434,-0.092868058,-0.22560665,-0.92780093,-0.93860311,-0.85197255,0.22329855,-0.34667414,-0.32097427,-0.82351665,0.21827339,-0.004265353,2
0.25915263,0.017585122,-0.086613318,-0.97185668,-0.91466961,-0.91966522,0.050971279,-0.13103171,-0.25275926,-0.79431828,0.24030287,0.018470079,2
0.16393082,-0.018990186,-0.08470348,-0.97278507,-0.70361097,-0.96502031,-0.23162293,0.017414257,-0.26957047,-0.80493742,0.23297367,0.017673117,2
0.18258296,-0.023677917,-0.073814352,-0.92331007,-0.93360319,-0.79764678,-0.18132469,-0.035472974,-0.33138224,-0.80130686,0.23546176,0.015518706,2
0.34931593,-0.049319901,-0.093991666,-0.91352414,-0.92043117,-0.64317272,-0.28032823,-0.19783184,-0.088638241,-0.81226575,0.22772898,0.010641746,2
0.31506873,-0.069026023,-0.11658484,-0.96458804,-0.89279905,-0.9102557,-0.08073918,-0.311493,-0.35895753,-0.81489058,0.22588141,0.010035743,2
0.27781441,-0.025121911,-0.096048738,-0.9676915,-0.98155988,-0.9137678,-0.27950645,-0.213848,-0.46348327,-0.78825822,0.24446692,0.015295488,2
0.2640154,0.038841572,-0.12087731,-0.80692691,-0.9166694,-0.31228786,-0.20831355,-0.32115789,0.078548828,-0.77103334,0.25637801,0.017798209,2
0.21665108,0.000897676,-0.14560413,-0.97780303,-0.76790636,-0.87975764,-0.17452923,-0.067954853,0.20466339,-0.78493116,0.24672756,0.022054333,2
0.26643709,-0.037024605,-0.12473678,-0.9644659,-0.75572431,-0.86453809,0.13736714,0.041032034,-0.064395203,-0.78792605,0.24439242,0.027871307,2
0.1815036,-0.094074089,-0.17826183,-0.8684444,-0.97318524,-0.94532268,-0.059479322,-0.24856951,-0.34825024,-0.81127935,0.22764502,0.00156068,2
0.25494199,-0.041256912,-0.12853798,-0.87344387,-0.81874697,-0.88166771,0.12031327,-0.12937661,-0.32256712,-0.7690958,0.25769179,0.020653391,2
0.29395283,-0.007624669,-0.067735976,-0.90759121,-0.81205077,-0.95969024,0.036134353,-0.19578472,-0.38862704,-0.75503063,0.26635499,0.037298592,2
0.27410183,-0.026848494,-0.10504994,-0.70383102,-0.86218988,-0.93939421,0.18237911,-0.030612952,-0.21385636,-0.75696564,0.26518676,0.035648353,2
0.27347728,-0.041434551,-0.11266495,-0.91386384,-0.900959,-0.89919163,-0.10941393,-0.087557315,-0.12455308,-0.753596,0.26757731,0.03510955,2
0.32897631,-0.023075781,-0.079480488,-0.97357033,-0.88972252,-0.91897795,-0.26669571,0.11233171,-0.16549631,-0.75202724,0.2685937,0.035833116,2
0.33912109,-0.01023529,-0.094823233,-0.83085784,-0.95407367,-0.97165763,-0.21590354,-0.30283859,-0.2637265,-0.75805497,0.26484595,0.030955181,2
0.2610487,-0.027442861,-0.13099734,-0.98267471,-0.97773766,-0.76281347,0.10108864,-0.37413843,-0.17763844,-0.76733853,0.25867218,0.027147192,2
0.1997558,-0.05445027,-0.12610136,-0.87040217,-0.91404094,-0.87849424,0.082565297,-0.37242898,-0.18593113,-0.76580403,0.25961035,0.029168327,2
0.2650999,-0.090490742,-0.25277631,-0.97610872,-0.82679133,-0.97866528,-0.21421172,-0.096501418,-0.31821926,-0.83935921,0.20662088,-0.006968438,2
0.21406541,-0.036562472,-0.13807268,-0.81586144,-0.88565894,-0.93921118,0.093035594,-0.098660919,-0.13738155,-0.80187646,0.2350806,0.019168644,2
0.25776743,-0.016345321,-0.072229228,-0.93890753,-0.88412994,-0.99839675,0.062824846,-0.13880198,-0.22041164,-0.78751418,0.24469655,0.027568899,2
0.42708627,-0.023242374,-0.070490598,-0.93319975,-0.69016978,-0.99443964,0.004948071,0.11285292,-0.36284066,-0.78973569,0.24345597,0.015929876,2
0.33411066,-0.041902829,-0.13450251,-0.80399188,-0.94927416,-0.92369864,-0.14895165,0.021929,-0.32484827,-0.78833088,0.24403799,0.006694006,2
0.25257163,-0.020583494,-0.16513648,-0.85475229,-0.97930405,-0.94665161,0.002510148,-0.08194576,-0.31759306,-0.77629188,0.25274299,0.016547233,2
0.27806557,0.00703927,-0.12410569,-0.78050256,-0.80722937,-0.96437531,-0.076693798,0.001385456,-0.36560516,-0.77581692,0.25246614,0.031949581,2
0.25377074,-0.012093486,-0.086902703,-0.79739284,-0.90896867,-0.99793187,0.1182569,0.014292977,-0.30995323,-0.78921107,0.242893,0.034831294,2
0.2432451,-0.017656706,-0.098344575,-0.96918283,-0.86311332,-0.97152713,-0.068937229,-0.13320338,-0.28745082,-0.79383067,0.24040818,0.026223214,2
0.28765873,-0.053206274,-0.13641347,-0.99928479,-0.93159278,-0.98201193,-0.019839331,0.090442688,0.046165777,-0.8698448,0.12878604,-0.071442396,5
0.27533571,-0.060845959,-0.16575225,-0.99633149,-0.99099095,-0.99811487,-0.44665243,-0.18787795,-0.58952216,-0.87159991,0.14396307,-0.062215901,5
0.27933779,-0.044634528,-0.17070247,-0.98552438,-0.99984535,-0.98955404,-0.46621771,-0.81851346,-0.44760384,-0.87236187,0.16190518,-0.046231242,5
0.2795014,-0.01624828,-0.10578375,-0.99611034,-0.99807143,-0.99640071,-0.33855926,-0.46016559,-0.4111035,-0.87325172,0.17284987,-0.030219174,5
0.27764618,-0.01180609,-0.10032792,-0.99616524,-0.9833703,-0.98693667,-0.43976237,-0.12439533,-0.20637828,-0.87336692,0.17260974,-0.030470514,5
